,Unit.UnitI,Unit.Taxon,Unit.Quali,Unit.Qua_1,Unit.Qua_2,Unit.Qua_3,Unit.Qua_4,Unit.Qua_5,Unit.Repor,Taxon.ID,Taxon.Scie,Taxon.Finn,Taxon.Engl,Taxon.Swed,Unit.NameA,Unit.Abund,Unit.Inter,Unit.Int_1,Unit.Recor,Unit.Detai,Unit.TypeS,Unit.Det,Unit.Sex,Unit.LifeS,Unit.Nativ,Unit.Breed,Unit.Indiv,Unit.Invas,Unit.Notes,Unit.Annot,Unit.Media,Gathering.,Gatherin_1,Gatherin_2,Gatherin_3,Gatherin_4,Gatherin_5,Gatherin_6,Gatherin_7,Gatherin_8,Gatherin_9,Gatherin10,Gatherin11,Gatherin12,Gatherin13,Gatherin14,Gatherin15,Gatherin16,Gatherin17,Gatherin18,Gatherin19,Gatherin20,Gatherin21,Gatherin22,Gatherin23,Gatherin24,Gatherin25,Gatherin26,Gatherin27,Gatherin28,Gatherin29,Gatherin30,Gatherin31,Gatherin32,Gatherin33,Gatherin34,Gatherin35,Gatherin36,Gatherin37,Gatherin38,Gatherin39,Gatherin40,Gatherin41,Gatherin42,Gatherin43,Gatherin44,Gatherin45,Gatherin46,Gatherin47,Gatherin48,Gatherin49,Gatherin50,Gatherin51,Gatherin52,Gatherin53,Gatherin54,Gatherin55,Gatherin56,Document.D,Document_1,Document_2,Document_3,Document.P,Document.C,Document.Q,Document_4,Document_5,Document_6,Document.S,Document.N,Document.K,Document.F,Document.L,Document_7,Document.M,Document_8,Document_9,B4,B2,B5,B3,B6,B7,B16,B17,B14,B15,B12,B13,B10,B11,B19,B8,B9,B18,B1
2693,http://tun.fi/KE.67/2208568#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.EF83FAE0C120D2CE3A74B3A675A1E80B,NA,,0,0,http://tun.fi/KE.67/2208568#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/26/2000,8/26/2000,NA,NA,8/26/2000,,62.941496,62.942459,22.016019,22.017829,62.941978,22.016924,6991800,6991900,3247300,3247400,6988870.00,6988970.00,247231.00,247331.00,699,324,6991,3247,2000,2000,2000,8,26,239,239,100,REPORTED_VALUE,Suomi,Etelä-Pohjanmaa (EP),Laihia,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,LAIHIA,,VAASA,,,0,http://tun.fi/KE.67/2208568,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8268,83,206,25,-120,326,196,79,24,34,534,72,142,-71,100,128,-33,176,33
2694,http://tun.fi/KE.67/2213434#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,MALE,ADULT,NA,TRUE,http://tun.fi/A.C16EE90E3A5718DAAA8852075547090A,NA,,0,0,http://tun.fi/KE.67/2213434#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/20/2000,5/20/2000,NA,NA,5/20/2000,,63.056241,63.057193,22.931365,22.933212,63.056717,22.932288,7001300,7001400,3294500,3294600,6998366.00,6998466.00,294412.00,294512.00,700,329,7001,3294,2000,2000,2000,5,20,141,141,100,REPORTED_VALUE,Suomi,"Etelä-Pohjanmaa (EP), Keski-Pohjanmaa (KP)",Lapua,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,LAPUA,,VAASA,,,0,http://tun.fi/KE.67/2213434,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8477,88,210,25,-130,340,199,84,26,32,548,74,142,-77,104,126,-37,183,30
2695,http://tun.fi/KE.67/2218867#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.86A9321D2CE177DC91AA8FE390766788,NA,,0,0,http://tun.fi/KE.67/2218867#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/10/2000,6/10/2000,NA,NA,6/10/2000,,62.941565,62.942529,22.017981,22.019791,62.942047,22.018886,6991800,6991900,3247400,3247500,6988870.00,6988970.00,247331.00,247431.00,699,324,6991,3247,2000,2000,2000,6,10,162,162,100,REPORTED_VALUE,Suomi,Etelä-Pohjanmaa (EP),Laihia,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,LAIHIA,,VAASA,,,0,http://tun.fi/KE.67/2218867,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8268,83,206,25,-120,326,196,79,24,34,534,72,142,-71,100,128,-33,176,33
2696,http://tun.fi/KE.67/2242515#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,ADULT,NA,FALSE,http://tun.fi/A.8BBF2CB36B0E629278F23219E7BCD3CF,NA,,0,0,http://tun.fi/KE.67/2242515#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/30/2000,7/30/2000,6,NA,2000-07-30 [6],,61.599076,61.600044,21.525582,21.527299,61.59956,21.52644,6844600,6844700,3209800,3209900,6841729.00,6841829.00,209746.00,209846.00,684,320,6844,3209,2000,2000,2000,7,30,212,212,100,REPORTED_VALUE,Suomi,Satakunta (St),Pori,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,PORI,,TURKU-PORI,,,0,http://tun.fi/KE.67/2242515,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8004,79,209,25,-103,312,205,97,31,30,595,75,149,-57,126,135,-22,182,43
2697,http://tun.fi/KE.67/2253385#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.5D58CBFA9C018DC3B132242117B38B0E,NA,,0,0,http://tun.fi/KE.67/2253385#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/1/2000,7/1/2000,NA,NA,7/1/2000,,62.606,62.606939,23.870452,23.872302,62.60647,23.871377,6948500,6948600,3339500,3339600,6945588.00,6945688.00,339394.00,339494.00,694,333,6948,3339,2000,2000,2000,7,1,183,183,100,REPORTED_VALUE,Suomi,Etelä-Pohjanmaa (EP),Alavus,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,TÖYSÄ,,VAASA,,,0,http://tun.fi/KE.67/2253385,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8556,88,206,25,-136,342,211,91,28,32,582,79,136,-85,110,121,-43,202,25
2698,http://tun.fi/KE.67/2267588#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,ADULT,NA,FALSE,http://tun.fi/A.2CBF2E6149DCC528B4030AABA67AF5A3,NA,,0,0,http://tun.fi/KE.67/2267588#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/22/2000,10/22/2000,2,NA,2000-10-22 [2],,61.593867,61.594835,21.53028,21.531997,61.594351,21.531139,6844000,6844100,3210000,3210100,6841129.00,6841229.00,209946.00,210046.00,684,321,6844,3210,2000,2000,2000,10,22,296,296,100,REPORTED_VALUE,Suomi,Satakunta (St),Pori,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,PORI,,TURKU-PORI,,,0,http://tun.fi/KE.67/2267588,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8015,78,209,25,-103,312,205,97,31,30,595,75,149,-57,126,135,-22,182,43
2699,http://tun.fi/KE.67/2313224#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.07F30EC6A7E9ABDD3697F92A39ACDA74,NA,,0,0,http://tun.fi/KE.67/2313224#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/5/2001,7/5/2001,NA,NA,7/5/2001,,60.559964,60.560863,26.880234,26.882053,60.560413,26.881144,6716600,6716700,3493600,3493700,6713782.00,6713882.00,493433.00,493533.00,671,349,6716,3493,2000,2000,2001,7,5,186,186,100,REPORTED_VALUE,Suomi,Etelä-Karjala (EK),Kotka,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,KOTKA,,KYMI,,,0,http://tun.fi/KE.67/2313224,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8685,72,217,22,-105,322,214,96,28,32,604,78,159,-65,113,102,-58,186,45
2700,http://tun.fi/KE.67/2322507#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,FEMALE,ADULT,NA,TRUE,http://tun.fi/A.25FAE1BFCFCDF1846CE3726D79685A49,NA,,0,0,http://tun.fi/KE.67/2322507#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/15/2001,5/15/2001,NA,NA,5/15/2001,,60.55547,60.556369,26.872959,26.874779,60.55592,26.873869,6716100,6716200,3493200,3493300,6713282.00,6713382.00,493033.00,493133.00,671,349,6716,3493,2000,2000,2001,5,15,135,135,100,REPORTED_VALUE,Suomi,Etelä-Karjala (EK),Kotka,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,KOTKA,,KYMI,,,0,http://tun.fi/KE.67/2322507,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8707,72,217,22,-105,322,214,96,28,32,604,78,159,-65,113,103,-59,186,45
2701,http://tun.fi/KE.67/2322813#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,ADULT,NA,TRUE,http://tun.fi/A.C0C213659E3A4038CD855C969616A538,NA,,0,0,http://tun.fi/KE.67/2322813#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/15/2001,6/15/2001,0,NA,2001-06-15 [0],,61.251111,61.252071,22.193121,22.19484,61.251591,22.193981,6803100,6803200,3242300,3242400,6800246.00,6800346.00,242234.00,242333.00,680,324,6803,3242,2000,2000,2001,6,15,166,166,100,REPORTED_VALUE,Suomi,Satakunta (St),Kokemäki,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,KOKEMÄKI,,TURKU-PORI,,,0,http://tun.fi/KE.67/2322813,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8075,80,210,25,-106,316,215,106,34,28,634,79,148,-60,137,134,-24,197,41
2702,http://tun.fi/KE.67/2368922#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,ADULT,NA,FALSE,http://tun.fi/A.054E3FFFB62C17BF7E0A70F7AFB3D6A7,NA,,0,0,http://tun.fi/KE.67/2368922#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/26/2001,9/26/2001,6,NA,2001-09-26 [6],,63.875332,63.876281,23.149348,23.151255,63.875806,23.150301,7091800,7091900,3311000,3311100,7088830.00,7088930.00,310905.00,311005.00,709,331,7091,3311,2000,2000,2001,9,26,269,269,100,REPORTED_VALUE,Suomi,Keski-Pohjanmaa (KP),Kokkola,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,KOKKOLA,,VAASA,,,0,http://tun.fi/KE.67/2368922,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8738,86,207,25,-137,344,190,85,27,30,534,71,141,-85,105,126,-44,172,26
2703,http://tun.fi/KE.67/2396927#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,ADULT,NA,FALSE,http://tun.fi/A.CE52A5911030A7B9908235CAC54022AE,NA,,0,0,http://tun.fi/KE.67/2396927#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/20/2002,4/20/2002,23,NA,2002-04-20 [23],,63.015555,63.016507,22.89156,22.893404,63.016031,22.892482,6996900,6997000,3292200,3292300,6993968.00,6994068.00,292113.00,292213.00,699,329,6996,3292,2000,2000,2002,4,20,110,110,100,REPORTED_VALUE,Suomi,Etelä-Pohjanmaa (EP),Lapua,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,LAPUA,,VAASA,,,0,http://tun.fi/KE.67/2396927,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8430,88,210,25,-129,339,199,84,26,32,548,73,141,-77,104,126,-36,183,30
2704,http://tun.fi/KE.67/2403598#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.9CABD2FD67B91349BE2536CD1082EE61,NA,,0,0,http://tun.fi/KE.67/2403598#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/20/2002,8/20/2002,NA,NA,8/20/2002,,65.57643,65.577309,28.233432,28.23564,65.57687,28.234536,7276300,7276400,3557100,3557200,7273257.00,7273357.00,556905.00,557005.00,727,355,7276,3557,2000,2000,2002,8,20,232,232,100,REPORTED_VALUE,Suomi,Koillismaa (Ks),Taivalkoski,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,TAIVALKOSKI,,OULU,,,0,http://tun.fi/KE.67/2403598,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,9629,86,196,23,-172,368,205,90,29,31,564,73,130,-120,103,130,-72,205,2
2705,http://tun.fi/KE.67/2408741#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,ADULT,NA,FALSE,http://tun.fi/A.77B996879CF56767B6F2C3C12E9A97F9,NA,,0,0,http://tun.fi/KE.67/2408741#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/13/2002,4/13/2002,NA,NA,4/13/2002,,60.327515,60.328444,24.654416,24.65616,60.327979,24.655288,6693000,6693100,3370600,3370700,6690191.00,6690291.00,370483.00,370582.00,669,337,6693,3370,2000,2000,2002,4,13,103,103,100,REPORTED_VALUE,Suomi,Uusimaa (U),Espoo,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,ESPOO,,UUSIMAA,,,0,http://tun.fi/KE.67/2408741,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8112,69,208,22,-96,304,225,102,32,31,651,80,154,-54,133,140,-22,204,46
2706,http://tun.fi/KE.67/2440849#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.95FD257DA77C6E27364E2F960C817BD3,NA,,0,0,http://tun.fi/KE.67/2440849#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/4/2002,7/4/2002,20,NA,2002-07-04 [20],,60.978038,60.978913,28.648105,28.649997,60.978476,28.649051,6764300,6764400,3589400,3589500,6761463.00,6761563.00,589194.00,589294.00,676,358,6764,3589,2000,2000,2002,7,4,185,185,100,REPORTED_VALUE,Suomi,Etelä-Karjala (EK),Lappeenranta,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,LAPPEENRANTA,,KYMI,,,0,http://tun.fi/KE.67/2440849,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8934,73,219,22,-110,329,228,111,34,29,675,83,159,-71,141,100,-27,204,41
2707,http://tun.fi/KE.67/2444567#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.12BD5B9735FEB534681D535FD6E5E4DC,NA,,0,0,http://tun.fi/KE.67/2444567#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/30/2002,5/30/2002,NA,NA,5/30/2002,,62.809959,62.810925,21.810367,21.812162,62.810442,21.811265,6978000,6978100,3235700,3235800,6975076.00,6975176.00,235635.00,235735.00,697,323,6978,3235,2000,2000,2002,5,30,150,150,100,REPORTED_VALUE,Suomi,Etelä-Pohjanmaa (EP),Kurikka,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,JURVA,,VAASA,,,0,http://tun.fi/KE.67/2444567,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8218,81,205,25,-118,323,197,80,24,34,538,72,143,-68,102,129,-32,175,35
2708,http://tun.fi/KE.67/2444618#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.CBD0C28DC83390283CE66755A1654D77,NA,,0,0,http://tun.fi/KE.67/2444618#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/8/2002,6/8/2002,NA,NA,6/8/2002,,62.853,62.853967,21.686619,21.688412,62.853483,21.687515,6983300,6983400,3229800,3229900,6980373.00,6980473.00,229738.00,229838.00,698,322,6983,3229,2000,2000,2002,6,8,159,159,100,REPORTED_VALUE,Suomi,Etelä-Pohjanmaa (EP),Maalahti,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,MAALAHTI,,VAASA,,,0,http://tun.fi/KE.67/2444618,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8201,80,205,24,-116,321,195,80,24,33,534,71,144,-67,102,130,-31,172,36
2709,http://tun.fi/KE.67/2445321#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.335BBCBA9031A439B628184086B26452,NA,,0,0,http://tun.fi/KE.67/2445321#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/4/2002,7/4/2002,NA,NA,7/4/2002,,62.738324,62.739286,22.06803,22.069829,62.738805,22.068929,6969000,6969100,3248200,3248300,6966079.00,6966179.00,248130.00,248230.00,696,324,6969,3248,2000,2000,2002,7,4,185,185,100,REPORTED_VALUE,Suomi,Etelä-Pohjanmaa (EP),Kurikka,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,JURVA,,VAASA,,,0,http://tun.fi/KE.67/2445321,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8253,83,205,25,-122,327,203,84,25,33,555,74,140,-73,105,126,-35,183,31
2710,http://tun.fi/KE.67/2445648#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.E72E690EEE954AE12A5735B079B04721,NA,,0,0,http://tun.fi/KE.67/2445648#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/25/2002,6/25/2002,NA,NA,6/25/2002,,65.41136,65.412279,25.383638,25.385734,65.41182,25.384686,7258300,7258400,3425100,3425200,7255264.00,7255364.00,424958.00,425058.00,725,342,7258,3425,2000,2000,2002,6,25,176,176,100,REPORTED_VALUE,Suomi,Oulun Pohjanmaa (OP),Ii,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,II,,OULU,KEIHÄSKANGAS,,0,http://tun.fi/KE.67/2445648,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,9300,82,201,23,-153,354,176,73,23,34,474,66,140,-101,87,123,-56,168,16
2711,http://tun.fi/KE.67/2476252#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,MALE,ADULT,NA,FALSE,http://tun.fi/A.AE5BFCB1A5ADE5D40D919764526CE7B1,NA,,0,0,http://tun.fi/KE.67/2476252#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/5/2002,6/5/2002,0,NA,2002-06-05 [0],,61.159176,61.160105,24.617053,24.618842,61.159641,24.617947,6785700,6785800,3371900,3372000,6782853.00,6782953.00,371782.00,371882.00,678,337,6785,3371,2000,2000,2002,6,5,156,156,100,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Hämeenlinna,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,HAUHO,,HÄME,,,0,http://tun.fi/KE.67/2476252,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,,,,0,8468,80,212,24,-116,328,221,98,31,31,624,81,149,-70,122,133,-30,207,38
2712,http://tun.fi/KE.67/2481217#Unit,SCORUS,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,,http://tun.fi/MX.27649,Scolopax rusticola,lehtokurppa,Eurasian Woodcock,morkulla,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,ADULT,NA,FALSE,http://tun.fi/A.824A3B4B9B6B0B6C1A7B1ED32C4AB71C,NA,,0,0,http://tun.fi/KE.67/2481217#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/2002,8/28/2002,NA,NA,8/28/2002,,63.875332,63.876281,23.149348,23.151255,63.875806,23.150301,7091800,7091900,3311000,3311100,7088830.00,7088930.00,310905.00,311005.00,709,331,7091,3311,2000,2000,2002,8,28,240,240,100,REPORTED_VALUE,Suomi,Keski-Pohjanmaa (KP),Kokkola,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,KOKKOLA,,VAASA,,,0,http://tun.fi/KE.67/2481217,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,,NA,NA,12/16/2002,,,0,8738,86,207,25,-137,344,190,85,27,30,534,71,141,-85,105,126,-44,172,26
