Unit.UnitI,Unit.Taxon,Unit.Quali,Unit.Qua_1,Unit.Qua_2,Unit.Qua_3,Unit.Qua_4,Unit.Qua_5,Unit.Repor,Taxon.ID,Taxon.Scie,Taxon.Finn,Taxon.Engl,Taxon.Swed,Unit.NameA,Unit.Abund,Unit.Inter,Unit.Int_1,Unit.Recor,Unit.Detai,Unit.TypeS,Unit.Det,Unit.Sex,Unit.LifeS,Unit.Nativ,Unit.Breed,Unit.Indiv,Unit.Invas,Unit.Notes,Unit.Annot,Unit.Media,Gathering.,Gatherin_1,Gatherin_2,Gatherin_3,Gatherin_4,Gatherin_5,Gatherin_6,Gatherin_7,Gatherin_8,Gatherin_9,Gatherin10,Gatherin11,Gatherin12,Gatherin13,Gatherin14,Gatherin15,Gatherin16,Gatherin17,Gatherin18,Gatherin19,Gatherin20,Gatherin21,Gatherin22,Gatherin23,Gatherin24,Gatherin25,Gatherin26,Gatherin27,Gatherin28,Gatherin29,Gatherin30,Gatherin31,Gatherin32,Gatherin33,Gatherin34,Gatherin35,Gatherin36,Gatherin37,Gatherin38,Gatherin39,Gatherin40,Gatherin41,Gatherin42,Gatherin43,Gatherin44,Gatherin45,Gatherin46,Gatherin47,Gatherin48,Gatherin49,Gatherin50,Gatherin51,Gatherin52,Gatherin53,Gatherin54,Gatherin55,Gatherin56,Document.D,Document_1,Document_2,Document_3,Document.P,Document.C,Document.Q,Document_4,Document_5,Document_6,Document.S,Document.N,Document.K,Document.F,Document.L,Document_7,Document.M,Document_8,Document_9,B4,B2,B5,B3,B6,B7,B16,B17,B14,B15,B12,B13,B10,B11,B19,B8,B9,B18,B1
http://tun.fi/MHU.29134577,sommol,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,ATL:82 GRI:6725000:3205000,0,0,http://tun.fi/MHG.29134571#4,,,,,,,,,,5/3/2010,5/3/2010,,,5/3/2010,"Lindroos, Rami",60.527006,60.527015,21.620423,21.620439,60.527011,21.620431,6725000,6725001,3205000,3205001,6722177,6722178,204949,204950,672,320,6725,3205,2000,2010,2010,5,3,123,123,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Taivassalo,COORDINATES,COORDINATES,COORDINATES,,Suomi,,,,,,0,http://tun.fi/MHD.1491589,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,7756,74,210,24,-88,298,204,102,32,28,627,74,152,-46,146,103,35,179,49
http://tun.fi/MHU.29305577,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,runsas,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,"ATL:1 GRI:6648716:3283156 parikymmentä molempia, kuva",0,0,http://tun.fi/MHG.29305565#7,,,,,,,,,,4/23/2010,4/25/2010,,,2010-04-23 - 2010-04-25,"Koho, Anu; Anu Koho, Reino Koho",59.893667,59.893677,23.121841,23.121858,59.893672,23.121849,6648716,6648717,3283156,3283157,6645924,6645925,283074,283075,664,328,6648,3283,2000,2010,2010,4,,113,115,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Hanko,COORDINATES,COORDINATES,COORDINATES,,Suomi,Hanko,,,Bengtsår-saari ympäristöineen,,0,http://tun.fi/MHD.1502833,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,7911,72,215,23,-86,301,202,96,30,30,604,71,158,-44,127,145,-13,180,54
http://tun.fi/MHU.29328117,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,satoja,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,GRI:6679187:3200645,0,0,http://tun.fi/MHG.29328110#2,,,,,,,,,,5/15/2010,5/15/2010,,,5/15/2010,"Rissanen, Vuokko",60.114452,60.114462,21.609562,21.609579,60.114457,21.609571,6679187,6679188,3200645,3200646,6676382,6676383,200596,200597,667,320,6679,3200,2000,2010,2010,5,15,135,135,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Parainen,COORDINATES,COORDINATES,COORDINATES,,Suomi,"Korppoo, Nauvo",V,,Korpoström - Yxskär,,0,http://tun.fi/MHD.1507864,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,7653,72,210,24,-83,293,203,100,32,29,619,72,153,-42,144,105,37,173,51
http://tun.fi/MHU.29362411,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,2,,2,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,ATL:75 GRI:66590:33618,0,0,http://tun.fi/MHG.29362387#20,,,,,,,,,,5/23/2010,5/23/2010,,,5/23/2010,"mäenpää, asko",60.019736,60.020666,24.5184,24.520125,60.020201,24.519262,6659000,6659100,3361800,3361900,6656204,6656304,361686,361786,665,336,6659,3361,2000,2010,2010,5,23,143,143,100,REPORTED_VALUE,Suomi,Uusimaa (U),Kirkkonummi,COORDINATES,COORDINATES,COORDINATES,,Suomi,kirkkonummi,,,"Stora,Mickrlskären",,0,http://tun.fi/MHD.1512790,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,8007,68,212,22,-87,299,221,97,30,32,636,78,159,-46,128,146,-15,199,53
http://tun.fi/MHU.29365369,sommol,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,ATL:3 GRI:6661649:3267234,0,0,http://tun.fi/MHG.29365346#19,,,,,,,,,,5/23/2010,5/23/2010,,,5/23/2010,"Pasanen, Esko",60.000776,60.000785,22.82359,22.823607,60.000781,22.823598,6661649,6661650,3267234,3267235,6658852,6658853,267158,267159,666,326,6661,3267,2000,2010,2010,5,23,143,143,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Raasepori,COORDINATES,COORDINATES,COORDINATES,,Suomi,Tammisaari,,,"Padva, Söderkulla",,0,http://tun.fi/MHD.1513313,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,7883,73,214,24,-86,300,203,101,32,29,619,72,157,-45,135,144,-13,182,53
http://tun.fi/MHU.29395140,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,6,,6,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,ATL:73 GRI:66567:33603,0,0,http://tun.fi/MHG.29395120#16,,,,,,,,,,5/30/2010,5/30/2010,,,5/30/2010,"mäenpää, asko",59.998604,59.999535,24.493091,24.494813,59.99907,24.493952,6656700,6656800,3360300,3360400,6653905,6654005,360187,360287,665,336,6656,3360,2000,2010,2010,5,30,150,150,100,REPORTED_VALUE,Suomi,Uusimaa (U),Kirkkonummi,COORDINATES,COORDINATES,COORDINATES,,Suomi,"kirkkonummi,stora Mickelskäre",,,,,0,http://tun.fi/MHD.1517946,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,7988,68,212,22,-87,299,221,97,30,32,636,78,158,-46,128,146,-15,199,53
http://tun.fi/MHU.1638091,sommol,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,20,,20,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,GRI:6712951:3231018 p,0,0,http://tun.fi/MHG.1638085#3,,,,,,,,,,8/9/2006,8/9/2006,,,8/9/2006,"Multala, Vesa",60.43749,60.437499,22.108768,22.108785,60.437494,22.108777,6712951,6712952,3231018,3231019,6710133,6710134,230956,230957,671,323,6712,3231,2000,2000,2006,8,9,221,221,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Turku,COORDINATES,COORDINATES,COORDINATES,,Suomi,Turku,,,Äijäkari,,0,http://tun.fi/MHD.165801,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,7868,75,216,24,-87,303,211,108,33,27,661,77,157,-45,159,107,38,187,52
http://tun.fi/MHU.2705627,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,1-Jan,,2,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,ATL:5 GRI:7070756:3279848,0,0,http://tun.fi/MHG.2705622#1,,,,,,,,,,4/20/2007,4/27/2007,,,2007-04-20 - 2007-04-27,"Björklund, Mats",63.668896,63.668906,22.547206,22.547225,63.668901,22.547216,7070756,7070757,3279848,3279849,7067795,7067796,279765,279766,707,327,7070,3279,2000,2000,2007,4,,110,117,1,REPORTED_VALUE,Suomi,Keski-Pohjanmaa (KP),Pietarsaari,COORDINATES,COORDINATES,COORDINATES,,Suomi,Pietarsaari,,,Fäboda,,0,http://tun.fi/MHD.334628,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,8620,86,207,25,-133,340,191,84,27,31,537,71,141,-81,106,127,-41,171,28
http://tun.fi/MHU.2728387,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,12,,12,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,Aurinkoista +16 *C,0,0,http://tun.fi/MHG.2728379,,,,,,,,,,7/1/2007,7/2/2007,,,2007-07-01 - 2007-07-02,"Mattila, Raine",61.083489,61.08446,21.327178,21.328861,61.083974,21.328019,6788200,6788300,3194300,3194400,6785352,6785452,194253,194353,678,319,6788,3194,2000,2000,2007,7,,182,183,100,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Pyhäranta,COORDINATES,COORDINATES,COORDINATES,,Suomi,Pyhäranta,,,Rihtniemi,,0,http://tun.fi/MHD.337337,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,7835,76,208,25,-96,304,201,99,32,29,604,74,149,-52,135,137,32,177,45
http://tun.fi/MHU.2817866,Somateria mollissima,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,"/6, 8juv",,8,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,ATL:73 GRI:6688575:3228475,0,0,http://tun.fi/MHG.2817854#9,,,,,,,,,,6/4/2007,7/24/2007,,,2007-06-04 - 2007-07-24,"Holvitie, Mikko",60.217816,60.217826,22.09564,22.095656,60.217821,22.095648,6688575,6688576,3228475,3228476,6685767,6685768,228415,228416,668,322,6688,3228,2000,2000,2007,,,155,205,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Parainen,COORDINATES,COORDINATES,COORDINATES,,Suomi,Nauvo,,,Lillandet,,0,http://tun.fi/MHD.349661,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,7839,73,214,24,-85,299,207,105,33,28,645,74,157,-44,154,108,38,180,53
