index;X;Y;Unit.UnitI;Unit.Taxon;Unit.Quali;Unit.Qua_1;Unit.Qua_2;Unit.Qua_3;Unit.Qua_4;Unit.Qua_5;Unit.Repor;Taxon.ID;Taxon.Scie;Taxon.Finn;Taxon.Engl;Taxon.Swed;Unit.NameA;Unit.Abund;Unit.Inter;Unit.Int_1;Unit.Recor;Unit.Detai;Unit.TypeS;Unit.Det;Unit.Sex;Unit.LifeS;Unit.Nativ;Unit.Breed;Unit.Indiv;Unit.Invas;Unit.Notes;Unit.Annot;Unit.Media;Gathering.;Gatherin_1;Gatherin_2;Gatherin_3;Gatherin_4;Gatherin_5;Gatherin_6;Gatherin_7;Gatherin_8;Gatherin_9;Gatherin10;Gatherin11;Gatherin12;Gatherin13;Gatherin14;Gatherin15;Gatherin16;Gatherin17;Gatherin18;Gatherin19;Gatherin20;Gatherin21;Gatherin22;Gatherin23;Gatherin24;Gatherin25;Gatherin26;Gatherin27;Gatherin28;Gatherin29;Gatherin30;Gatherin31;Gatherin32;Gatherin33;Gatherin34;Gatherin35;Gatherin36;Gatherin37;Gatherin38;Gatherin39;Gatherin40;Gatherin41;Gatherin42;Gatherin43;Gatherin44;Gatherin45;Gatherin46;Gatherin47;Gatherin48;Gatherin49;Gatherin50;Gatherin51;Gatherin52;Gatherin53;Gatherin54;Gatherin55;Gatherin56;Document.D;Document_1;Document_2;Document_3;Document.P;Document.C;Document.Q;Document_4;Document_5;Document_6;Document.S;Document.N;Document.K;Document.F;Document.L;Document_7;Document.M;Document_8;Document_9;B7.tif;B14.tif;B1.tif;B12.tif;B15.tif;B6.tif;B9.tif;B11.tif;B2.tif;B5.tif;B16.tif;B8.tif;B3.tif;B10.tif;B17.tif;B4.tif;B19.tif;B18.tif;B13.tif
2137;25.182216;60.847032;http://tun.fi/KE.423/1314-4209-2616-2903#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;2;2;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/1314-4209-2616-2903#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.8.2011;17.8.2011;NA;NA;17.8.2011;Tatu Sallinen;60.846571;60.847493;25.181322;25.183109;60.847032;25.182216;6749900;6750000;3401300;3401400;6747068;6747168;401170;401270;674;340;6749;3401;2000;2010;2011;8;17;229;229;100;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Kärkölä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Kärkölä;Ta;NA;Lappila;;0;http://tun.fi/KE.423/1314-4209-2616-2903;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;18.8.2011;18.4.2014;;0;319;33;41;645;30;-108;-27;-65;73;211;222;136;22;153;104;8454;131;203;81
2138;25.032481;63.633662;http://tun.fi/KE.423/1317-2784-1971-3290#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;2;2;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Matti Ahola;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/1317-2784-1971-3290#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.8.2016;28.8.2016;NA;NA;2016-08-21 - 2016-08-28;Matti Ahola;63.6332;63.634125;25.031504;25.033458;63.633662;25.032481;7060600;7060700;3402600;3402700;7057643;7057743;402468;402568;706;340;7060;3402;2000;2010;2016;8;NA;234;241;100;REPORTED_VALUE;Suomi;Keski-Pohjanmaa (KP);Reisjärvi;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Reisjärvi;Om;NA;Leväsaari;;0;http://tun.fi/KE.423/1317-2784-1971-3290;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;25.11.2016;25.11.2016;;0;344;27;21;551;33;-140;-48;-91;83;204;203;122;24;138;85;8860;103;196;77
2139;21.653707;61.55154;http://tun.fi/KE.423/1321-5407-9105-5588#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;25;25;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;;;;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/1321-5407-9105-5588#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.7.2004;19.7.2004;NA;NA;2004-07-02 - 2004-07-19;Jusa Saralehto;61.551056;61.552023;21.652848;21.654566;61.55154;21.653707;6838700;6838800;3216100;3216200;6835831;6835931;216044;216144;683;321;6838;3216;2000;2000;2004;7;NA;184;201;100;REPORTED_VALUE;Suomi;Satakunta (St);Pori;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Pori;St;NA;Kyläsaari;;0;http://tun.fi/KE.423/1321-5407-9105-5588;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;3.4.2007;16.11.2007;;0;314;31;42;601;29;-104;-23;-58;79;210;207;135;25;148;98;8045;127;185;76
2140;27.651177;61.588257;http://tun.fi/KE.423/1324-9638-9300-0203#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Riitta Paananen;;ADULT;NA;NA;NA;NA;valokuva tai muu tallenne;0;0;http://tun.fi/KE.423/1324-9638-9300-0203#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.8.2016;2.8.2016;NA;NA;2.8.2016;Riitta Paananen;61.587813;61.588702;27.650226;27.652128;61.588257;27.651177;6831300;6831400;3534700;3534800;6828436;6828536;534516;534616;683;353;6831;3534;2000;2010;2016;8;2;215;215;100;REPORTED_VALUE;Suomi;Etelä-Savo (ES);Mikkeli;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Mikkeli;Sa;NA;Anttola;;0;http://tun.fi/KE.423/1324-9638-9300-0203;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;5.8.2016;5.8.2016;;0;331;33;39;632;29;-115;-31;-75;72;216;217;140;21;157;104;8989;129;201;82
2141;27.651177;61.588257;http://tun.fi/KE.423/1325-6861-4424-7347#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Riitta Paananen;;ADULT;NA;NA;NA;NA;valokuva tai muu tallenne;0;0;http://tun.fi/KE.423/1325-6861-4424-7347#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.6.2016;26.6.2016;NA;NA;26.6.2016;Riitta Paananen;61.587813;61.588702;27.650226;27.652128;61.588257;27.651177;6831300;6831400;3534700;3534800;6828436;6828536;534516;534616;683;353;6831;3534;2000;2010;2016;6;26;178;178;100;REPORTED_VALUE;Suomi;Etelä-Savo (ES);Mikkeli;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Mikkeli;Sa;NA;Anttola;;0;http://tun.fi/KE.423/1325-6861-4424-7347;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;28.6.2016;28.6.2016;;0;331;33;39;632;29;-115;-31;-75;72;216;217;140;21;157;104;8989;129;201;82
2142;24.833224;61.589455;http://tun.fi/KE.423/1325-7463-6012-4237#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Ilkka Kajalo;;ADULT;NA;NA;NA;NA;maarysä 250 W;0;0;http://tun.fi/KE.423/1325-7463-6012-4237#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;16.7.2009;20.7.2009;NA;NA;2009-07-16 - 2009-07-20;ilkka Kajalo;61.589409;61.589502;24.833133;24.833315;61.589455;24.833224;6833220;6833230;3385120;3385130;6830354;6830364;384996;385006;683;338;6833;3385;2000;2000;2009;7;NA;197;201;10;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Kuhmoinen;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Kuhmoinen;Ta;NA;Päijälä;;0;http://tun.fi/KE.423/1325-7463-6012-4237;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;17.3.2017;17.3.2017;;0;333;31;35;624;30;-121;-33;-74;81;212;221;131;24;148;99;8605;123;209;82
2143;29.640254;62.316686;http://tun.fi/KE.423/1338-8896-1193-9846#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;2;2;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/1338-8896-1193-9846#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.8.2013;10.8.2013;NA;NA;10.8.2013;Tatu Sallinen;62.316256;62.317116;29.639252;29.641257;62.316686;29.640254;6915100;6915200;3637000;3637100;6912202;6912302;636774;636874;691;363;6915;3637;2000;2010;2013;8;10;222;222;100;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Rääkkylä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Rääkkylä;Kb;NA;Saviniemi;;0;http://tun.fi/KE.423/1338-8896-1193-9846;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;18.8.2013;11.4.2014;;0;352;31;26;626;31;-140;-47;-94;77;212;221;132;21;149;99;9359;120;213;82
2144;29.684338;62.637253;http://tun.fi/KE.423/1351-2525-4392-6916#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Jukka Kettunen;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/1351-2525-4392-6916#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.6.2013;25.6.2013;NA;NA;2013-06-24 - 2013-06-25;Jukka Kettunen;62.636824;62.637683;29.683324;29.685352;62.637253;29.684338;6950900;6951000;3637800;3637900;6947988;6948088;637574;637674;695;363;6950;3637;2000;2010;2013;6;NA;175;176;100;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Joensuu;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Joensuu;Kb;NA;Kytö;;0;http://tun.fi/KE.423/1351-2525-4392-6916;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;26.6.2013;26.6.2013;;0;356;30;24;617;32;-144;-49;-97;78;212;220;131;21;149;97;9473;115;215;82
2145;21.653707;61.55154;http://tun.fi/KE.423/1355-1055-0498-1533#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;13;13;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;;;;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/1355-1055-0498-1533#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.6.2004;1.7.2004;NA;NA;2004-06-07 - 2004-07-01;Jusa Saralehto;61.551056;61.552023;21.652848;21.654566;61.55154;21.653707;6838700;6838800;3216100;3216200;6835831;6835931;216044;216144;683;321;6838;3216;2000;2000;2004;NA;NA;159;183;100;REPORTED_VALUE;Suomi;Satakunta (St);Pori;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Pori;St;NA;Kyläsaari;;0;http://tun.fi/KE.423/1355-1055-0498-1533;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;3.4.2007;16.11.2007;;0;314;31;42;601;29;-104;-23;-58;79;210;207;135;25;148;98;8045;127;185;76
2146;29.757832;62.273102;http://tun.fi/KE.423/1364-5325-6828-1166#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/1364-5325-6828-1166#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.6.2016;27.6.2016;NA;NA;27.6.2016;Tatu Sallinen;62.272673;62.273531;29.75683;29.758835;62.273102;29.757832;6910500;6910600;3643300;3643400;6907604;6907704;643072;643172;691;364;6910;3643;2000;2010;2016;6;27;179;179;100;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Rääkkylä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Rääkkylä;Kb;NA;Rasivaara;;0;http://tun.fi/KE.423/1364-5325-6828-1166;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;4.7.2016;4.7.2016;;0;351;31;24;636;30;-141;-49;-96;77;210;223;130;21;148;101;9381;122;215;83
2148;25.698147;61.118202;http://tun.fi/KE.423/1388-1911-4928-6846#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Olavi Blomster;;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/1388-1911-4928-6846#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.7.2011;18.7.2011;NA;NA;2011-07-17 - 2011-07-18;Olavi Blomster;61.118156;61.118248;25.698056;25.698238;61.118202;25.698147;6779490;6779500;3429990;3430000;6776646;6776656;429848;429858;677;342;6779;3429;2000;2010;2011;7;NA;198;199;10;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Asikkala;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Asikkala;Ta;NA;Vesivehmaa VP1 125W Hg;;0;http://tun.fi/KE.423/1388-1911-4928-6846;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;17.3.2012;17.3.2012;;0;326;33;38;649;29;-115;-30;-72;75;211;224;135;23;151;105;8623;131;207;83
2151;25.698147;61.118202;http://tun.fi/KE.423/1423-0684-5870-2712#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Olavi Blomster;;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/1423-0684-5870-2712#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.8.2001;21.8.2001;NA;NA;21.8.2001;Olavi Blomster;61.118156;61.118248;25.698056;25.698238;61.118202;25.698147;6779490;6779500;3429990;3430000;6776646;6776656;429848;429858;677;342;6779;3429;2000;2000;2001;8;21;233;233;10;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Asikkala;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Asikkala;Ta;NA;Vesivehmaa VP1 125W Hg;;0;http://tun.fi/KE.423/1423-0684-5870-2712;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;17.11.2009;17.11.2009;;0;326;33;38;649;29;-115;-30;-72;75;211;224;135;23;151;105;8623;131;207;83
2152;23.523588;61.475483;http://tun.fi/KE.423/1432-3713-2965-6480#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/1432-3713-2965-6480#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7.2012;8.7.2012;NA;NA;2012-07-01 - 2012-07-08;T. Kumpulainen;61.475011;61.475955;23.522702;23.524475;61.475483;23.523588;6823500;6823600;3314900;3315000;6820638;6820738;314804;314904;682;331;6823;3314;2000;2010;2012;7;NA;183;190;100;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Nokia;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Nokia;Ta;NA;Viiki;;0;http://tun.fi/KE.423/1432-3713-2965-6480;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;15.3.2015;15.3.2015;;0;337;26;37;584;33;-124;-34;-76;82;213;211;134;24;150;88;8757;108;204;77
2153;27.601022;60.548347;http://tun.fi/KE.423/1433-6878-7471-2151#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;4;4;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/1433-6878-7471-2151#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.6.2012;20.6.2012;NA;NA;2012-06-11 - 2012-06-20;A. Oksanen;60.547902;60.548791;27.600103;27.601942;60.548347;27.601022;6715400;6715500;3533100;3533200;6712582;6712682;532917;533017;671;353;6715;3533;2000;2010;2012;6;NA;163;172;100;REPORTED_VALUE;Suomi;Etelä-Karjala (EK);Virolahti;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Virolahti;Ka;NA;Ylä-Pihlaja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2154;23.523588;61.475483;http://tun.fi/KE.423/1439-9603-4030-0449#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/1439-9603-4030-0449#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.6.2012;30.6.2012;NA;NA;2012-06-25 - 2012-06-30;T. Kumpulainen;61.475011;61.475955;23.522702;23.524475;61.475483;23.523588;6823500;6823600;3314900;3315000;6820638;6820738;314804;314904;682;331;6823;3314;2000;2010;2012;6;NA;177;182;100;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Nokia;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Nokia;Ta;NA;Viiki;;0;http://tun.fi/KE.423/1439-9603-4030-0449;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;9.3.2015;9.3.2015;;0;337;26;37;584;33;-124;-34;-76;82;213;211;134;24;150;88;8757;108;204;77
2157;21.519644;61.232245;http://tun.fi/KE.423/1468-8367-8730-0000#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;3;3;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Juhani Itämies;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/1468-8367-8730-0000#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.8.2012;23.9.2012;NA;NA;2012-08-17 - 2012-09-23;Juhani Itämies;61.231761;61.232729;21.518795;21.520492;61.232245;21.519644;6803800;6803900;3206000;3206100;6800945;6801045;205948;206048;680;320;6803;3206;2000;2010;2012;NA;NA;230;267;100;REPORTED_VALUE;Suomi;Satakunta (St);Eurajoki;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Eurajoki;St;NA;Olkiluoto;;0;http://tun.fi/KE.423/1468-8367-8730-0000;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;8.11.2015;8.11.2015;;0;308;33;45;607;29;-98;-20;-53;77;210;204;137;25;150;100;7931;134;181;75
2158;24.215091;60.633983;http://tun.fi/KE.423/1470-4307-0147-7595#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;2;2;NA;PRESERVED_SPECIMEN;PRESERVED_SPECIMEN;FALSE;H.Tanner;;ADULT;NA;NA;NA;NA;kokoelmayksilö;0;0;http://tun.fi/KE.423/1470-4307-0147-7595#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.7.2012;7.7.2012;NA;NA;7.7.2012;H.Tanner;60.633978;60.633987;24.215083;24.2151;60.633983;24.215091;6728070;6728071;3347785;3347786;6725246;6725247;347677;347678;672;334;6728;3347;2000;2010;2012;7;7;189;189;1;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Loppi;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Loppi;Ta;NA;Teväntö;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2160;25.698147;61.118202;http://tun.fi/KE.423/1487-5879-6997-7110#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Olavi Blomster;;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/1487-5879-6997-7110#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.8.2007;20.8.2007;NA;NA;20.8.2007;Olavi Blomster;61.118156;61.118248;25.698056;25.698238;61.118202;25.698147;6779490;6779500;3429990;3430000;6776646;6776656;429848;429858;677;342;6779;3429;2000;2000;2007;8;20;232;232;10;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Asikkala;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Asikkala;Ta;NA;Vesivehmaa VP1 125W Hg;;0;http://tun.fi/KE.423/1487-5879-6997-7110;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;7.5.2008;22.11.2009;;0;326;33;38;649;29;-115;-30;-72;75;211;224;135;23;151;105;8623;131;207;83
2161;23.565084;61.490909;http://tun.fi/KE.423/1503-2083-7497-3526#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/1503-2083-7497-3526#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.6.2010;30.6.2010;NA;NA;2010-06-24 - 2010-06-30;T. Kumpulainen;61.490437;61.49138;23.564197;23.565972;61.490909;23.565084;6825100;6825200;3317200;3317300;6822237;6822337;317103;317203;682;331;6825;3317;2000;2010;2010;6;NA;175;181;100;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Nokia;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Nokia;Ta;NA;Vihnus;;0;http://tun.fi/KE.423/1503-2083-7497-3526;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;13.11.2011;13.11.2011;;0;337;26;36;582;33;-125;-35;-76;82;212;211;134;24;150;88;8761;107;204;77
2162;22.118033;61.151764;http://tun.fi/KE.423/1506-1474-7720-0689#Unit;Timandra griseata;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61768;Timandra griseata;pohjansuolaheinämittari;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Janne Liikanen;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/1506-1474-7720-0689#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.7.2014;28.7.2014;NA;NA;2014-07-27 - 2014-07-28;Janne Liikanen;61.151283;61.152244;22.117177;22.118889;61.151764;22.118033;6792300;6792400;3237400;3237500;6789450;6789550;237336;237435;679;323;6792;3237;2000;2010;2014;7;NA;208;209;100;REPORTED_VALUE;Suomi;Satakunta (St);Eura;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Eura;St;NA;Kuurnamäki;;0;http://tun.fi/KE.423/1506-1474-7720-0689;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;28.7.2014;28.7.2014;;0;314;34;44;633;28;-102;-21;-56;79;212;213;136;25;151;105;8048;139;194;78
2163;24.52538;60.159812;http://tun.fi/KE.423/1516-6014-9679-0118#Unit;Timandra comai;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.61770;Timandra comai;etelänsuolaheinämittari;NA;NA;NA;2;2;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;J-P Hirvonen;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/1516-6014-9679-0118#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.9.2011;7.9.2011;NA;NA;2011-09-04 - 2011-09-07;J-P Hirvonen;60.159807;60.159816;24.525371;24.525389;60.159812;24.52538;6674584;6674585;3362773;3362774;6671782;6671783;362659;362660;667;336;6674;3362;2000;2010;2011;9;NA;247;250;1;REPORTED_VALUE;Suomi;Uusimaa (U);Kirkkonummi;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Kirkkonummi;N;NA;Masala;;0;http://tun.fi/KE.423/1516-6014-9679-0118;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;9.4.2012;9.4.2012;;0;301;30;51;636;31;-90;-17;-49;68;211;220;144;22;157;98;8040;129;199;78
